GEO_ID,county,ln_hh_inc_x,eqi_2jan2018_vc,Total,population.x,superfund,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population.y
0500000US08001,"Adams County, CO",11.904636,0.833622098,11554,2124537,TRUE,Adams,Adams County,08001,CO,Colorado,39.8736,-104.3378,504108
0500000US17001,"Adams County, IL",10.209096,-0.064032145,4019,335134,TRUE,Adams,Adams County,17001,IL,Illinois,39.9879,-91.1885,66085
0500000US31001,"Adams County, NE",9.4256935,-0.255396068,1521,155606,TRUE,Adams,Adams County,31001,NE,Nebraska,40.5245,-98.5012,31587
0500000US42001,"Adams County, PA",10.554014,1.257559419,4468,504116,TRUE,Adams,Adams County,42001,PA,Pennsylvania,39.8715,-77.2179,102470
0500000US45003,"Aiken County, SC",11.03605,0.839870572,7428,782885,TRUE,Aiken,Aiken County,45003,SC,South Carolina,33.5443,-81.6347,168301
0500000US12001,"Alachua County, FL",11.488018,0.842315853,8312,1221072,TRUE,Alachua,Alachua County,12001,FL,Florida,29.6747,-82.3577,265443
0500000US06001,"Alameda County, CA",13.184447,0.102514051,45693,7386217,TRUE,Alameda,Alameda County,06001,CA,California,37.6469,-121.8889,1656754
0500000US36001,"Albany County, NY",11.731185,-0.522940338,13194,1520531,TRUE,Albany,Albany County,36001,NY,New York,42.6002,-73.9736,306968
0500000US56001,"Albany County, WY",9.5881605,-0.08997187,914,174493,TRUE,Albany,Albany County,56001,WY,Wyoming,41.6545,-105.7238,38390
0500000US51003,"Albemarle County, VA",10.531002,0.199542969,3460,482983,TRUE,Albemarle,Albemarle County,51003,VA,Virginia,38.0229,-78.5567,107405
0500000US02016,"Aleutians West Census Area, AK",6.2557502,-2.469828367,64,27615,TRUE,Aleutians West,Aleutians West Census Area,02016,AK,Alaska,52.798,-106.6061,5698
0500000US17003,"Alexander County, IL",8.1065149,0.162137061,557,42276,TRUE,Alexander,Alexander County,17003,IL,Illinois,37.1915,-89.3375,6260
0500000US26005,"Allegan County, MI",10.647281,0.20511516900000001,4332,556832,TRUE,Allegan,Allegan County,26005,MI,Michigan,42.5913,-85.8884,116143
0500000US24001,"Allegany County, MD",10.267332,0.553617775,4477,373255,TRUE,Allegany,Allegany County,24001,MD,Maryland,39.6215,-78.6976,71445
0500000US36003,"Allegany County, NY",9.85151,1.065710783,2208,245530,TRUE,Allegany,Allegany County,36003,NY,New York,42.2574,-78.0276,46688
0500000US51005,"Alleghany County, VA",8.8485088,0.062143534,1175,82054,TRUE,Alleghany,Alleghany County,51005,VA,Virginia,37.7878,-80.0062,15157
0500000US42003,"Allegheny County, PA",13.166769,0.187522173,69317,6115097,TRUE,Allegheny,Allegheny County,42003,PA,Pennsylvania,40.4688,-79.9812,1221744
0500000US45005,"Allendale County, SC",8.1484461,-0.073797546,629,53510,TRUE,Allendale,Allendale County,45005,SC,South Carolina,32.9881,-81.3583,9024
0500000US26007,"Alpena County, MI",9.4997959,0.081746742,1718,149861,TRUE,Alpena,Alpena County,26007,MI,Michigan,45.0349,-83.6258,28520
0500000US06003,"Alpine County, CA",6.0161572,-1.56018734,33,6124,TRUE,Alpine,Alpine County,06003,CA,California,38.5972,-119.8207,1039
0500000US02020,"Anchorage Municipality, AK",11.55517,-1.737772226,6799,1419934,TRUE,Anchorage,Anchorage Municipality,02020,AK,Alaska,61.1508,-149.1091,293531
0500000US47001,"Anderson County, TN",10.339773,-1.256070495,4313,371254,TRUE,Anderson,Anderson County,47001,TN,Tennessee,36.1185,-84.1985,76061
0500000US29003,"Andrew County, MO",8.7998123,0.826310635,811,84946,TRUE,Andrew,Andrew County,29003,MO,Missouri,39.9835,-94.8021,17503
0500000US24003,"Anne Arundel County, MD",12.185864,1.335437775,19004,2633556,TRUE,Anne Arundel,Anne Arundel County,24003,MD,Maryland,39.0065,-76.6051,571275
0500000US27003,"Anoka County, MN",11.695464,0.867812395,7661,1637263,TRUE,Anoka,Anoka County,27003,MN,Minnesota,45.2733,-93.2465,350253
0500000US26009,"Antrim County, MI",9.2146311,-0.020784149,1186,119949,TRUE,Antrim,Antrim County,26009,MI,Michigan,44.9991,-85.1402,23206
0500000US08005,"Arapahoe County, CO",12.296412,-0.231532663,15855,2761283,TRUE,Arapahoe,Arapahoe County,08005,CO,Colorado,39.6498,-104.3392,644560
0500000US42005,"Armstrong County, PA",10.268617,1.001461506,4139,347547,TRUE,Armstrong,Armstrong County,42005,PA,Pennsylvania,40.8123,-79.4645,65867
0500000US23003,"Aroostook County, ME",10.331105,0.10071981,4034,362208,TRUE,Aroostook,Aroostook County,23003,ME,Maine,46.6589,-68.5989,67809
0500000US22005,"Ascension Parish, LA",10.481224,1.364726782,3179,511831,TRUE,Ascension,Ascension Parish,22005,LA,Louisiana,30.2036,-90.9113,123114
0500000US37009,"Ashe County, NC",9.3799143,0.356719226,1508,133923,TRUE,Ashe,Ashe County,37009,NC,North Carolina,36.4345,-81.5005,26863
0500000US55003,"Ashland County, WI",8.8489399,-0.949399173,914,81037,TRUE,Ashland,Ashland County,55003,WI,Wisconsin,46.3161,-90.6779,15617
0500000US39007,"Ashtabula County, OH",10.569033,1.271651864,5531,509403,TRUE,Ashtabula,Ashtabula County,39007,OH,Ohio,41.7075,-80.7483,97830
0500000US34001,"Atlantic County, NJ",11.529242,0.073811896,12595,1365674,TRUE,Atlantic,Atlantic County,34001,NJ,New Jersey,39.4777,-74.661,266105
0500000US01003,"Baldwin County, AL",11.148737,0.754969418,8523,878023,TRUE,Baldwin,Baldwin County,01003,AL,Alabama,30.7275,-87.7226,212830
0500000US24510,"Baltimore city, MD",12.381672,-0.919669747,33765,3103069,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
0500000US24005,"Baltimore County, MD",12.662047,1.972106695,38315,3995294,TRUE,Baltimore,Baltimore County,24005,MD,Maryland,39.4627,-76.6393,828018
0500000US16005,"Bannock County, ID",10.304276,-0.802823067,2928,403271,TRUE,Bannock,Bannock County,16005,ID,Idaho,42.6685,-112.2246,85765
0500000US25001,"Barnstable County, MA",11.494395,1.058027625,13508,1087365,TRUE,Barnstable,Barnstable County,25001,MA,Massachusetts,41.7242,-70.2915,213496
0500000US45011,"Barnwell County, SC",9.0394335,-0.06116952,1191,113730,TRUE,Barnwell,Barnwell County,45011,SC,South Carolina,33.266,-81.435,21346
0500000US20009,"Barton County, KS",9.3476648,-1.371508956,1549,137466,TRUE,Barton,Barton County,20009,KS,Kansas,38.479,-98.7565,26453
0500000US12005,"Bay County, FL",11.139061,-1.189009666,7748,833572,TRUE,Bay,Bay County,12005,FL,Florida,30.2652,-85.6203,182161
0500000US26017,"Bay County, MI",10.699756,0.628951967,5651,540847,TRUE,Bay,Bay County,26017,MI,Michigan,43.708,-83.9916,104104
0500000US37013,"Beaufort County, NC",9.9064331,0.175838053,2701,235865,TRUE,Beaufort,Beaufort County,37013,NC,North Carolina,35.494,-76.8598,47168
0500000US45013,"Beaufort County, SC",11.058149,-4.56383e-4,5744,776993,TRUE,Beaufort,Beaufort County,45013,SC,South Carolina,32.3855,-80.7302,186095
0500000US48027,"Bell County, TX",11.527154,0.765980422,9111,1470681,TRUE,Bell,Bell County,48027,TX,Texas,31.0377,-97.4782,348574
0500000US39013,"Belmont County, OH",10.275189,0.80607301,4498,352094,TRUE,Belmont,Belmont County,39013,OH,Ohio,40.0158,-80.9885,68024
0500000US27007,"Beltrami County, MN",9.7266903,-0.386588305,1763,218830,TRUE,Beltrami,Beltrami County,27007,MN,Minnesota,47.9738,-94.9377,46403
0500000US16009,"Benewah County, ID",8.2532272,-1.485477567,490,46512,TRUE,Benewah,Benewah County,16009,ID,Idaho,47.2176,-116.6587,9138
0500000US50003,"Bennington County, VT",9.6523943,-0.555767238,2069,185648,TRUE,Bennington,Bennington County,50003,VT,Vermont,43.0354,-73.093,35746
0500000US41003,"Benton County, OR",10.418435,0.086094357,2641,420794,TRUE,Benton,Benton County,41003,OR,Oregon,44.4918,-123.4293,91107
0500000US53005,"Benton County, WA",11.035502,0.784825563,5893,834105,TRUE,Benton,Benton County,53005,WA,Washington,46.2398,-119.5112,197518
0500000US26019,"Benzie County, MI",8.9046297,0.419596583,917,88552,TRUE,Benzie,Benzie County,26019,MI,Michigan,44.6387,-86.0155,17615
0500000US34003,"Bergen County, NJ",12.718519,0.71186024,34567,4480986,TRUE,Bergen,Bergen County,34003,NJ,New Jersey,40.9596,-74.0742,930390
0500000US42011,"Berks County, PA",11.940198,0.898739874,17698,2036140,TRUE,Berks,Berks County,42011,PA,Pennsylvania,40.4163,-75.926,418025
0500000US35001,"Bernalillo County, NM",12.46522,0.949842811,24595,3232332,TRUE,Bernalillo,Bernalillo County,35001,NM,New Mexico,35.0513,-106.6701,677858
0500000US26021,"Berrien County, MI",11.044712,0.049980171,8025,786167,TRUE,Berrien,Berrien County,26021,MI,Michigan,41.9547,-86.4123,154133
0500000US48029,"Bexar County, TX",13.27117,1.255063415,54241,8241255,TRUE,Bexar,Bexar County,48029,TX,Texas,29.4489,-98.52,1952843
0500000US13021,"Bibb County, GA",10.954694,-0.497049123,8276,773881,TRUE,Bibb,Bibb County,13021,GA,Georgia,32.8065,-83.6974,153200
0500000US16011,"Bingham County, ID",9.5693426,0.42008847,1510,222320,TRUE,Bingham,Bingham County,16011,ID,Idaho,43.2166,-112.3981,45839
0500000US19013,"Black Hawk County, IA",10.85557,0.372137576,5591,646130,TRUE,Black Hawk,Black Hawk County,19013,IA,Iowa,42.4701,-92.3088,132393
0500000US42013,"Blair County, PA",10.852264,0.902418256,7774,635412,TRUE,Blair,Blair County,42013,PA,Pennsylvania,40.481,-78.3486,123157
0500000US27013,"Blue Earth County, MN",10.081173,-0.049010906,2213,313512,TRUE,Blue Earth,Blue Earth County,27013,MN,Minnesota,44.0346,-94.067,66795
0500000US05009,"Boone County, AR",9.5692034,0.315085053,2027,183536,TRUE,Boone,Boone County,05009,AR,Arkansas,36.3086,-93.0915,37331
0500000US22015,"Bossier Parish, LA",10.673271,0.328753978,4348,568644,TRUE,Bossier,Bossier Parish,22015,LA,Louisiana,32.6789,-93.605,126499
0500000US08013,"Boulder County, CO",11.675291,-1.007382751,7597,1450287,TRUE,Boulder,Boulder County,08013,CO,Colorado,40.0925,-105.3577,322510
0500000US48037,"Bowie County, TX",10.421477,-0.022516197,4665,456836,TRUE,Bowie,Bowie County,48037,TX,Texas,33.4458,-94.4234,93373
0500000US42015,"Bradford County, PA",10.121056,0.468816221,3310,312046,TRUE,Bradford,Bradford County,42015,PA,Pennsylvania,41.7887,-76.5154,60963
0500000US26023,"Branch County, MI",9.7019835,0.930018425,2181,230524,TRUE,Branch,Branch County,26023,MI,Michigan,41.9161,-85.059,43513
0500000US48039,"Brazoria County, TX",11.52935,1.562182546,9444,1501282,TRUE,Brazoria,Brazoria County,48039,TX,Texas,29.1897,-95.4519,360677
0500000US12009,"Brevard County, FL",12.305334,-0.476752818,28849,2702720,TRUE,Brevard,Brevard County,12009,FL,Florida,28.2937,-80.7323,585507
0500000US54009,"Brooke County, WV",9.192584,0.221335322,1656,121024,TRUE,Brooke,Brooke County,54009,WV,West Virginia,40.2739,-80.5765,22459
0500000US36007,"Broome County, NY",11.299807,2.095540762,10341,1004346,TRUE,Broome,Broome County,36007,NY,New York,42.1602,-75.8196,193188
0500000US12011,"Broward County, FL",13.413387,-0.584725022,73389,8665182,TRUE,Broward,Broward County,12011,FL,Florida,26.1523,-80.4871,1926205
0500000US55009,"Brown County, WI",11.481816,0.171964556,8135,1221381,TRUE,Brown,Brown County,55009,WI,Wisconsin,44.4529,-88.0037,261368
0500000US37019,"Brunswick County, NC",10.723466,0.289866298,4996,509411,TRUE,Brunswick,Brunswick County,37019,NC,North Carolina,34.071,-78.2377,131815
0500000US51029,"Buckingham County, VA",8.4885883,0.931837559,808,84397,TRUE,Buckingham,Buckingham County,51029,VA,Virginia,37.5722,-78.5288,17059
0500000US42017,"Bucks County, PA",12.343884,0.845947802,25732,3114074,TRUE,Bucks,Bucks County,42017,PA,Pennsylvania,40.337,-75.1069,626806
0500000US21029,"Bullitt County, KY",10.213396,1.042525053,2247,362419,TRUE,Bullitt,Bullitt County,21029,KY,Kentucky,37.9701,-85.6959,80171
0500000US37021,"Buncombe County, NC",11.505992000000001,0.118200622,11413,1165729,TRUE,Buncombe,Buncombe County,37021,NC,North Carolina,35.6112,-82.5301,256886
0500000US34005,"Burlington County, NJ",12.015421,2.152395248,18030,2238889,TRUE,Burlington,Burlington County,34005,NJ,New Jersey,39.8777,-74.6681,445702
0500000US48053,"Burnet County, TX",9.6998405,0.060960323,1967,210973,TRUE,Burnet,Burnet County,48053,TX,Texas,30.7883,-98.1824,46530
0500000US55013,"Burnett County, WI",8.9111252,-0.599171638,785,78783,TRUE,Burnett,Burnett County,55013,WI,Wisconsin,45.8627,-92.3676,15289
0500000US01013,"Butler County, AL",8.9895687,-0.298002362,1313,104472,TRUE,Butler,Butler County,01013,AL,Alabama,31.7524,-86.6803,19828
0500000US20015,"Butler County, KS",10.085267,-0.19012177,2855,324222,TRUE,Butler,Butler County,20015,KS,Kansas,37.7812,-96.839,66698
0500000US31023,"Butler County, NE",8.1464195,-0.482999742,469,41908,TRUE,Butler,Butler County,31023,NE,Nebraska,41.2261,-97.1318,8029
0500000US39017,"Butler County, OH",11.807734,1.479393244,14265,1816825,TRUE,Butler,Butler County,39017,OH,Ohio,39.4386,-84.5756,380019
0500000US42019,"Butler County, PA",11.183185,1.337249756,8901,912571,TRUE,Butler,Butler County,42019,PA,Pennsylvania,40.9118,-79.9133,186899
0500000US06007,"Butte County, CA",11.355863,-0.01981263,11306,1093104,TRUE,Butte,Butte County,06007,CA,California,39.6669,-121.6007,225817
0500000US16023,"Butte County, ID",7.0466471,-1.503071308,128,14196,TRUE,Butte,Butte County,16023,ID,Idaho,43.7229,-113.1721,2581
0500000US37025,"Cabarrus County, NC",11.061625,1.349716306,6557,849371,TRUE,Cabarrus,Cabarrus County,37025,NC,North Carolina,35.3868,-80.5519,206615
0500000US40015,"Caddo County, OK",9.2505226,-0.188897878,1687,144690,TRUE,Caddo,Caddo County,40015,OK,Oklahoma,35.1744,-98.3751,29242
0500000US22019,"Calcasieu Parish, LA",11.178864,0.807003736,9269,945207,TRUE,Calcasieu,Calcasieu Parish,22019,LA,Louisiana,30.2292,-93.3579,201619
0500000US50005,"Caledonia County, VT",9.4399433,-0.132098138,1389,156097,TRUE,Caledonia,Caledonia County,50005,VT,Vermont,44.4647,-72.1022,30234
0500000US01015,"Calhoun County, AL",10.745507,-0.248880327,6684,585808,TRUE,Calhoun,Calhoun County,01015,AL,Alabama,33.7714,-85.826,114618
0500000US26025,"Calhoun County, MI",10.89535,0.764095843,7107,685633,TRUE,Calhoun,Calhoun County,26025,MI,Michigan,42.2465,-85.0056,134212
0500000US48057,"Calhoun County, TX",8.9835653,-0.009953754,971,105623,TRUE,Calhoun,Calhoun County,48057,TX,Texas,28.5067,-96.602,21668
0500000US55015,"Calumet County, WI",9.8127422,0.999207914,1406,239439,TRUE,Calumet,Calumet County,55015,WI,Wisconsin,44.0816,-88.2181,49928
0500000US34007,"Camden County, NJ",12.158299,1.491995215,22479,2567919,TRUE,Camden,Camden County,34007,NJ,New Jersey,39.8035,-74.9597,506738
0500000US22023,"Cameron Parish, LA",7.8872085,-0.61598599,257,36439,TRUE,Cameron,Cameron Parish,22023,LA,Louisiana,29.8754,-93.1938,6930
0500000US21037,"Campbell County, KY",10.471639,0.937026858,4027,444886,TRUE,Campbell,Campbell County,21037,KY,Kentucky,38.9465,-84.3795,92861
0500000US29031,"Cape Girardeau County, MO",10.29634,-0.166641802,3517,371193,TRUE,Cape Girardeau,Cape Girardeau County,29031,MO,Missouri,37.384,-89.6845,78491
0500000US34009,"Cape May County, NJ",10.723708,0.521533608,6283,488434,TRUE,Cape May,Cape May County,34009,NJ,New Jersey,39.149,-74.8002,93086
0500000US42025,"Carbon County, PA",10.170112,-0.036709409,3862,322844,TRUE,Carbon,Carbon County,42025,PA,Pennsylvania,40.9182,-75.7088,63887
0500000US16029,"Caribou County, ID",7.9105906,0.054556184,346,34484,TRUE,Caribou,Caribou County,16029,ID,Idaho,42.7705,-111.5623,6953
0500000US33003,"Carroll County, NH",9.9012346,-0.362296224,2364,238844,TRUE,Carroll,Carroll County,33003,NH,New Hampshire,43.8738,-71.2031,48138
0500000US47017,"Carroll County, TN",9.3137989,0.280789644,2094,143225,TRUE,Carroll,Carroll County,47017,TN,Tennessee,35.9732,-88.4503,27886
0500000US48065,"Carson County, TX",7.7894545,0.867255867,333,31436,TRUE,Carson,Carson County,48065,TX,Texas,35.4035,-101.3542,6009
0500000US40019,"Carter County, OK",9.7783775,-0.484517485,3029,234900,TRUE,Carter,Carter County,40019,OK,Oklahoma,34.2509,-97.2858,48319
0500000US30013,"Cascade County, MT",10.409221,-1.296168447,3710,402619,TRUE,Cascade,Cascade County,30013,MT,Montana,47.308,-111.347,81625
0500000US26027,"Cass County, MI",9.9134874,1.412222028,2471,262244,TRUE,Cass,Cass County,26027,MI,Michigan,41.9154,-85.9935,51523
0500000US27021,"Cass County, MN",9.4683876,-0.184830993,1428,143218,TRUE,Cass,Cass County,27021,MN,Minnesota,46.9496,-94.3254,29268
0500000US36009,"Cattaraugus County, NY",10.39409,0.508315861,4051,403967,TRUE,Cattaraugus,Cattaraugus County,36009,NY,New York,42.2486,-78.6789,77121
0500000US36011,"Cayuga County, NY",10.374678,0.677615225,3615,402201,TRUE,Cayuga,Cayuga County,36011,NY,New York,42.9175,-76.5545,77425
0500000US24015,"Cecil County, MD",10.496317,1.948253155,4100,500605,TRUE,Cecil,Cecil County,24015,MD,Maryland,39.5712,-75.9407,102552
0500000US42027,"Centre County, PA",10.914561,0.582166314,4551,756919,TRUE,Centre,Centre County,42027,PA,Pennsylvania,40.9193,-77.82,161960
0500000US19033,"Cerro Gordo County, IA",9.8954048,-0.4095442,2434,221667,TRUE,Cerro Gordo,Cerro Gordo County,19033,IA,Iowa,43.0816,-93.2608,42834
0500000US08015,"Chaffee County, CO",8.9086943,-0.518140137,795,87698,TRUE,Chaffee,Chaffee County,08015,CO,Colorado,38.747,-106.1941,19557
0500000US24017,"Charles County, MD",10.817737,2.009974241,4244,719023,TRUE,Charles,Charles County,24017,MD,Maryland,38.5073,-76.9922,159428
0500000US45019,"Charleston County, SC",11.833878,0.034779485,14124,1710898,TRUE,Charleston,Charleston County,45019,SC,South Carolina,32.8346,-79.9531,401165
0500000US26029,"Charlevoix County, MI",9.3374138,0.020123884,1304,131190,TRUE,Charlevoix,Charlevoix County,26029,MI,Michigan,45.3022,-85.1263,26188
0500000US35005,"Chaves County, NM",10.063862,-1.03777647,3087,321206,TRUE,Chaves,Chaves County,35005,NM,New Mexico,33.3633,-104.4669,65144
0500000US36015,"Chemung County, NY",10.474976,0.814100385,4736,443548,TRUE,Chemung,Chemung County,36015,NY,New York,42.1413,-76.76,84895
0500000US36017,"Chenango County, NY",9.9029369,0.688001692,2677,255296,TRUE,Chenango,Chenango County,36017,NY,New York,42.4935,-75.6116,47909
0500000US20021,"Cherokee County, KS",9.0314531,-0.790758908,1391,108732,TRUE,Cherokee,Cherokee County,20021,KS,Kansas,37.1693,-94.8463,20179
0500000US45021,"Cherokee County, SC",9.951087,0.761919796,2827,274105,TRUE,Cherokee,Cherokee County,45021,SC,South Carolina,35.0481,-81.6205,56895
0500000US51550,"Chesapeake city, VA",11.274389,1.020524621,7521,1095564,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
0500000US33005,"Cheshire County, NH",10.311849,0.14844805,3272,387294,TRUE,Cheshire,Cheshire County,33005,NH,New Hampshire,42.9194,-72.2512,76042
0500000US42029,"Chester County, PA",12.107003,1.285502076,17376,2451943,TRUE,Chester,Chester County,42029,PA,Pennsylvania,39.9731,-75.7484,519560
0500000US45023,"Chester County, SC",9.4332438,1.021951437,1774,166273,TRUE,Chester,Chester County,45023,SC,South Carolina,34.692,-81.1595,32311
0500000US45025,"Chesterfield County, SC",9.7546978,0.686658621,2338,230502,TRUE,Chesterfield,Chesterfield County,45025,SC,South Carolina,34.6398,-80.1587,45953
0500000US51041,"Chesterfield County, VA",11.629855,0.469627112,9053,1542301,TRUE,Chesterfield,Chesterfield County,51041,VA,Virginia,37.3785,-77.587,343551
0500000US26033,"Chippewa County, MI",9.6048117,-0.691775978,1618,195306,TRUE,Chippewa,Chippewa County,26033,MI,Michigan,46.3053,-84.5777,37629
0500000US55017,"Chippewa County, WI",10.095057,0.981986344,2476,307229,TRUE,Chippewa,Chippewa County,55017,WI,Wisconsin,45.0694,-91.2798,63892
0500000US50007,"Chittenden County, VT",11.028109,-0.399540186,4823,773483,TRUE,Chittenden,Chittenden County,50007,VT,Vermont,44.461,-73.0809,162646
0500000US32001,"Churchill County, NV",9.0826206,-0.32507115600000003,1265,124796,TRUE,Churchill,Churchill County,32001,NV,Nevada,39.5809,-118.3358,24259
0500000US35006,"Cibola County, NM",8.9982605,-0.374306917,1128,135859,TRUE,Cibola,Cibola County,35006,NM,New Mexico,34.9125,-107.9997,26891
0500000US41005,"Clackamas County, OR",11.873094,1.281446576,14669,1851496,TRUE,Clackamas,Clackamas County,41005,OR,Oregon,45.188,-122.2209,410463
0500000US26035,"Clare County, MI",9.4837971,-0.231739402,1906,155811,TRUE,Clare,Clare County,26035,MI,Michigan,43.9879,-84.8478,30651
0500000US16033,"Clark County, ID",5.811141,-0.436572134,25,4819,TRUE,Clark,Clark County,16033,ID,Idaho,44.2839,-112.3512,913
0500000US39023,"Clark County, OH",10.917722,1.176974535,7956,697012,TRUE,Clark,Clark County,39023,OH,Ohio,39.9168,-83.7838,134726
0500000US53011,"Clark County, WA",11.951451,0.213304192,13812,2072399,TRUE,Clark,Clark County,53011,WA,Washington,45.7793,-122.4825,473252
0500000US13059,"Clarke County, GA",10.644949,0.128022671,3178,575394,TRUE,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,126176
0500000US29047,"Clay County, MO",11.362498,0.811651468,7634,1074298,TRUE,Clay,Clay County,29047,MO,Missouri,39.3105,-94.4209,242516
0500000US31035,"Clay County, NE",7.8713112,-0.339644969,400,32770,TRUE,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6203
0500000US08019,"Clear Creek County, CO",8.3342314,-1.7278409,254,45414,TRUE,Clear Creek,Clear Creek County,08019,CO,Colorado,39.6891,-105.6444,9495
0500000US39025,"Clermont County, OH",11.197214,1.927289248,7203,976321,TRUE,Clermont,Clermont County,39025,OH,Ohio,39.0475,-84.1519,204275
0500000US37045,"Cleveland County, NC",10.536859,0.083302625,5384,488958,TRUE,Cleveland,Cleveland County,37045,NC,North Carolina,35.3341,-81.5555,97282
0500000US19045,"Clinton County, IA",9.9071808,0.027076958,2691,246395,TRUE,Clinton,Clinton County,19045,IA,Iowa,41.898,-90.532,46909
0500000US36019,"Clinton County, NY",10.343547,0.894485712,3228,411912,TRUE,Clinton,Clinton County,36019,NY,New York,44.7462,-73.6782,80583
0500000US42035,"Clinton County, PA",9.6315479,0.102995925,1963,194856,TRUE,Clinton,Clinton County,42035,PA,Pennsylvania,41.2341,-77.6382,38915
0500000US04003,"Cochise County, AZ",10.798248,-0.425556242,5808,645897,TRUE,Cochise,Cochise County,04003,AZ,Arizona,31.8796,-109.7512,125867
0500000US47031,"Coffee County, TN",9.9460201,0.157102168,2893,261737,TRUE,Coffee,Coffee County,47031,TN,Tennessee,35.4906,-86.0748,55209
0500000US42037,"Columbia County, PA",10.161381,0.479178011,3463,333238,TRUE,Columbia,Columbia County,42037,PA,Pennsylvania,41.0487,-76.4052,65715
0500000US37047,"Columbus County, NC",9.9887018,0.918712854,3353,284382,TRUE,Columbus,Columbus County,37047,NC,North Carolina,34.2656,-78.655,56068
0500000US06013,"Contra Costa County, CA",12.816074,0.637615442,34631,5120245,TRUE,Contra Costa,Contra Costa County,06013,CA,California,37.9191,-121.9278,1142251
0500000US33007,"Coos County, NH",9.6101227,-0.295410126,2010,167332,TRUE,Coos,Coos County,33007,NH,New Hampshire,44.6896,-71.3056,31741
0500000US28029,"Copiah County, MS",9.2374687,0.165176108,1506,147622,TRUE,Copiah,Copiah County,28029,MS,Mississippi,31.8693,-90.4488,28501
0500000US36023,"Cortland County, NY",9.7926121,0.736311138,2124,247304,TRUE,Cortland,Cortland County,36023,NY,New York,42.595,-76.0703,47865
0500000US39031,"Coshocton County, OH",9.5875435,1.49658668,1852,185255,TRUE,Coshocton,Coshocton County,39031,OH,Ohio,40.3017,-81.92,36585
0500000US27033,"Cottonwood County, MN",8.4994364,-0.62486577,784,58557,TRUE,Cottonwood,Cottonwood County,27033,MN,Minnesota,44.0071,-95.1812,11299
0500000US20035,"Cowley County, KS",9.5165739,-1.312638402,2062,180725,TRUE,Cowley,Cowley County,20035,KS,Kansas,37.2377,-96.8375,35351
0500000US37049,"Craven County, NC",10.601672,0.423377544,4612,499602,TRUE,Craven,Craven County,37049,NC,North Carolina,35.1249,-77.0939,102491
0500000US42039,"Crawford County, PA",10.476048,0.374523848,4877,445872,TRUE,Crawford,Crawford County,42039,PA,Pennsylvania,41.6847,-80.1063,85665
0500000US40037,"Creek County, OK",10.189906,0.293186903,3914,344402,TRUE,Creek,Creek County,40037,OK,Oklahoma,35.9026,-96.3708,71427
0500000US05035,"Crittenden County, AR",9.8371878,0.410271674,2435,253328,TRUE,Crittenden,Crittenden County,05035,AR,Arkansas,35.2079,-90.3089,48672
0500000US47033,"Crockett County, TN",8.6213732,0.370679408,881,72621,TRUE,Crockett,Crockett County,47033,TN,Tennessee,35.8135,-89.1395,14399
0500000US27035,"Crow Wing County, MN",10.200365,-0.83170473599999994,2844,309123,TRUE,Crow Wing,Crow Wing County,27035,MN,Minnesota,46.4824,-94.0709,64217
0500000US51047,"Culpeper County, VA",9.6699152,0.893197417,1758,228584,TRUE,Culpeper,Culpeper County,51047,VA,Virginia,38.486,-77.9558,51101
0500000US17035,"Cumberland County, IL",8.3361511,0.820693254,579,55372,TRUE,Cumberland,Cumberland County,17035,IL,Illinois,39.2734,-88.2402,10836
0500000US23005,"Cumberland County, ME",11.666642,-0.561106145,11776,1400189,TRUE,Cumberland,Cumberland County,23005,ME,Maine,43.8464,-70.3988,292307
0500000US37051,"Cumberland County, NC",11.672584,0.857081175,10745,1564132,TRUE,Cumberland,Cumberland County,37051,NC,North Carolina,35.0486,-78.8276,332861
0500000US34011,"Cumberland County, NJ",10.836143,1.099920869,7002,777027,TRUE,Cumberland,Cumberland County,34011,NJ,New Jersey,39.3738,-75.1108,151906
0500000US42041,"Cumberland County, PA",11.44827,0.728585243,10637,1156226,TRUE,Cumberland,Cumberland County,42041,PA,Pennsylvania,40.1636,-77.2655,249328
0500000US35009,"Curry County, NM",9.7595015,-0.828093171,1818,234049,TRUE,Curry,Curry County,35009,NM,New Mexico,34.5742,-103.347,49732
0500000US39035,"Cuyahoga County, OH",13.197367,0.401132107,68472,6471039,TRUE,Cuyahoga,Cuyahoga County,39035,OH,Ohio,41.4245,-81.6586,1247451
0500000US27037,"Dakota County, MN",11.925842,1.138514519,9851,1966353,TRUE,Dakota,Dakota County,27037,MN,Minnesota,44.6719,-93.0654,421453
0500000US48113,"Dallas County, TX",13.63202,-0.090990797,69948,11595860,TRUE,Dallas,Dallas County,48113,TX,Texas,32.7666,-96.7779,2606868
0500000US55025,"Dane County, WI",12.187822,0.839780986,13777,2387505,TRUE,Dane,Dane County,55025,WI,Wisconsin,43.0673,-89.4181,536078
0500000US39037,"Darke County, OH",9.9412165,2.006958008,2738,264716,TRUE,Darke,Darke County,39037,OH,Ohio,40.1333,-84.6194,51513
